,Unnamed: 0,ID,region_id,private_business,prices,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
3830,3830,ad485d7f31f1f6dab3de4f6c07a2a4ad633bdc28,-15,business,550.0,rover,414,gaz,104000,1990,1396,green,5,14
3831,3831,7e9070847d0dc4b0dfd46d74fab8428d9fac311a,-15,business,12990.0,audi,a6-avant,diesel,175000,2007,2000,blue,5,144
3832,3832,d3047c2487c3cabe314e42ebd5b403c4dc3d50a5,-11,business,15600.0,seat,leon,diesel,72102,2014,1598,other,5,15
3833,3833,f136ed0d302d767b5da4773d33b40a9de2697f26,-11,business,26250.0,seat,ateca,diesel,17859,2017,1598,brown,5,74
3834,3834,7e58f3d0371ae49919c70cefb0525d2f2378a0b7,-17,business,12500.0,renault,megane,diesel,140000,2014,1500,white,5,33
3835,3835,228a02e202f702a0ebf8fd4cd2594b5304c617ab,-11,business,5499.0,citroen,c3,gaz,178000,2010,1100,white,5,11
3836,3836,360c20e170dc10a3b23d53ba809b352f4eaa300a,-17,business,8900.0,vw,polo,gaz,69641,2013,1198,blue,5,20
3837,3837,79dcc4d1c71b0cc2f4b33d3f8e526f3e3e844916,-13,business,13200.0,smart,forfour,gaz,16500,2017,898,white,4,193
3838,3838,3c90d3860724aaa4fd106e8e923ef1f6c003d532,-1,business,18750.0,vw,passat-variant,diesel,139000,2015,1598,white,5,43
3839,3839,a3cf99bc927246117400f7e1d8c867c0c25bcdbd,0,business,17800.0,vw,golf-variant,diesel,64444,2014,1598,other,5,71
3840,3840,c032aab8578fc4db935eadf6993d5cf559cb365f,-11,private,4950.0,vw,golf,gaz,75696,2005,1400,blue,5,35
3841,3841,b58a5f95db0516dd25421fe8ed28d2dfb6d443dd,-15,business,19500.0,renault,zoe,electric,23868,2016,1000,white,5,32
3842,3842,465aacdea8b389f567ae59b05d321b385fd0f859,-11,private,6500.0,audi,a6-allroad,diesel,285000,2003,25,green,5,146
3843,3843,767038150e6e9bb591b6c8b9696eebc0abe3575f,-15,business,15490.0,citroen,c3,diesel,22050,2017,1560,white,5,101
3844,3844,c7cb3851e20cac5b5d3fdc2db63698cc0d0d0c63,0,business,34900.0,fiat,barchetta,gaz,202000,1997,1800,orange,2,56
3845,3845,8f8573d6bfa522481e64d8099f986124e97e4a32,-11,business,2750.0,renault,scenic,gaz,130000,2003,1390,blue,5,7
3846,3846,a955dd9838742233271304ac5f6019698957de24,-8,business,76950.0,porsche,cayenne,gaz,97832,2012,4806,other,5,156
3847,3847,242f37446330059b083fbd32e464b864ce56a17f,-18,private,39490.0,audi,a3-sportback,diesel,2850,2017,1600,white,5,13
3848,3848,c128c78ac831c8e6c5a758797cff67f1a1cf0c3b,-13,private,12250.0,citroen,ds3,diesel,158000,2012,1560,red,5,9
3849,3849,d03e99dea741d47284531dcbf2b389575c8f23f6,-8,business,57000.0,bmw,520,diesel,22000,2017,2000,white,5,190
3850,3850,eb04d5582c058f7b1c1566d3347b48ef08261959,-11,private,4950.0,jeep,cherokee,diesel,176627,2000,2500,green,5,326
3851,3851,2013724b789ba1f366ed3faade6c58a6713979e2,-3,business,12990.0,renault,megane-coupe,diesel,49672,2010,1461,white,5,20
3852,3852,3ac44ebd6eb11c58ccd09e7da169e4fbe4fef155,-11,business,19490.0,peugeot,308-sw,diesel,34241,2016,1560,white,5,49
3853,3853,dfd7b5f80fa59ac64b88c00fb1b9bc50856a440b,-11,private,7250.0,toyota,iq,diesel,183000,2010,1400,white,4,70
3854,3854,3f4bf5b56379908a61ee379a69e686114ca8ba1c,-13,business,9999.0,mercedes-benz,e-270,diesel,221000,2002,2685,blue,5,28
3855,3855,a345a3576dd5a88e2ffb11a4904669e6403875f4,-11,business,12950.0,honda,jazz,hibride-gaz,102000,2013,1339,white,5,78
3856,3856,a7a93e3005ae83c8d3532f366c6736023f33953c,-11,business,12900.0,renault,clio-sport-tourer,diesel,152000,2013,1500,other,5,108
3857,3857,00e2458c59921cc314bf6262a7eaee95c6830dbd,-18,business,2950.0,saab,09-Mar,diesel,170000,1998,2200,blue,5,155
3858,3858,80bf1e6d5b219eaf1448b179bdc4bc1e1ee5c75d,-10,business,48900.0,mercedes-benz,c-250,diesel,29000,2016,2143,white,4,25
3859,3859,ce8a099972790ecfd1a6c163ee53fd94d5ae7e15,-13,business,23900.0,peugeot,508-rxh,hibride-diesel,134000,2014,200,orange,5,11
3860,3860,e31a554306eb2eb3e828f4227738e0114bf01f49,-11,business,25990.0,nissan,navara,diesel,31398,2017,2298,white,5,19
3861,3861,763364e2f1e0069780a7ede2974915fd12088698,-13,business,27500.0,land-rover,range-rover,diesel,112000,2006,2720,blue,5,67
3862,3862,e96917634d15a210d36c0beabe4e8c318d3581f2,-13,business,7950.0,renault,modus,gaz,88000,2011,1149,red,5,21
3863,3863,bbab05fbb7bc2188248ea0b3608a0bcb95595ca0,-11,business,13250.0,opel,adam,gaz,8900,2017,1200,red,4,14
3864,3864,77ff4479fa587f11da49219cd2e7ddcc33d4f45c,-13,business,8999.0,renault,megane-sport-tourer,diesel,149000,2010,1500,blue,5,14
3865,3865,33d12ba90a3055151c7ff96eafeaff2206b3f8a6,-15,business,17950.0,peugeot,308,diesel,91000,2015,1600,white,5,30
3866,3866,f48eb730fc58147026943703c43241f642ada6d4,-8,business,10850.0,renault,clio,gaz,33836,2014,1200,other,5,21
3867,3867,182da935263c9f4abfaca9e9cf03ec27b93cedf9,-3,business,11300.0,alfa-romeo,giulietta,diesel,172000,2011,1600,blue,5,41
3868,3868,eccc80c2a7174a1a888fd6391ab0832f9ef3168f,0,business,18990.0,nissan,juke,diesel,12000,2017,1461,white,5,93
3869,3869,80ddc3c6757cd286f13d0aab37c2da05b1adeafb,-11,business,13900.0,renault,clio,gaz,6000,2017,900,white,5,39
3870,3870,1f642948a152f865684636c9f07b0a6a8fa3a72c,-11,business,17980.0,vw,passat-variant,diesel,118450,2013,1968,blue,5,196
3871,3871,d8d9caaeb53e6a1596a4ff3b10f3ab3e3be74f4c,-11,business,9990.0,renault,clio,gaz,95000,2013,900,red,5,17
3872,3872,a70d4da680aca945ca7957de679eb1e6bbe8b0ee,-11,business,16250.0,renault,captur,diesel,92000,2015,1461,red,5,16
3873,3873,0ceab50825fcea470cb21166cac207a8af96b1b4,-13,business,21900.0,nissan,qashqai,diesel,63262,2015,1500,white,5,26
3874,3874,6857687cef9eb7be3d7a146e7df7918266184a60,-13,business,25450.0,nissan,qashqai,diesel,19915,2017,1461,white,5,26
3875,3875,96dc3923f356cae3a185878e691c115a8fbb10da,-11,business,15900.0,renault,clio-sport-tourer,diesel,30933,2016,1461,red,5,49
3876,3876,9aba97d017557fe95bf29e64e071c3d0a093d86f,-13,business,5500.0,renault,clio,diesel,129500,2007,1500,blue,5,76
3877,3877,fa07f61b446f028e51a12d6fa46e1b0388fa97f0,-11,business,26800.0,audi,a4,diesel,99705,2016,1968,other,5,18
3878,3878,3aa82945884d3748f50507ab8b17eecd50a98be3,-11,private,13500.0,fiat,500,gaz,60,2018,1200,white,4,13
3879,3879,16eed4bd57d85a533fbb274b8fa5847aa35cbeee,-11,business,21790.0,nissan,qashqai,diesel,19601,2017,1461,white,5,16
3880,3880,01fa7fbf1ae17c1d2d119fa5bef5ee3499b24008,-11,business,12750.0,dacia,sandero,diesel,64000,2015,1500,white,5,32
3881,3881,89a038e594b2bcf15ee9a5f1d81b7e87c8f364fb,-11,business,20900.0,ford,focus,diesel,52111,2017,1499,other,5,27
3882,3882,3d6f2f7d28e6feef4c8f0a0a2776873089771fd4,-18,business,9350.0,fiat,500,diesel,68000,2009,1248,white,4,20
3883,3883,05d442f4912e0b6ae22c03ee70de3fd0ae0e3219,-10,business,19900.0,alfa-romeo,giulietta,diesel,37587,2017,1598,white,5,25
3884,3884,457e6cb4fe56aaee25a6bcab9495a537821f040a,-15,business,14750.0,peugeot,308-cc,diesel,168000,2011,1560,white,4,38
3885,3885,635ae9b2bdee9d1a854753fae4132f09e1215a66,-13,business,12900.0,bmw,116,diesel,140000,2012,1600,white,5,96
3886,3886,6ce070a99b57b055349dd4b153f63035b30c3863,-11,private,6900.0,volvo,s60,gaz,176905,2005,1984,blue,5,67
3887,3887,1aa13e60dec8cafde8e58619877635f988284a57,-11,business,41000.0,mercedes-benz,c-300,hibride-diesel,54500,2015,2200,white,5,19
3888,3888,bf331e9453d08706fcb921539c3282e92c240b86,-11,business,36490.0,peugeot,5008,diesel,6000,2018,1499,other,7,30
3889,3889,fd3893ebebb8c242d16e4aad388c8c967e25d848,-11,business,1350.0,seat,cordoba,gaz,100000,1997,1400,red,5,49
3890,3890,4caff58f6b38dfe2b10339622f6a2cc2352b0e71,-13,private,7950.0,alfa-romeo,mito,diesel,94000,2011,1248,red,5,10
3891,3891,f9b5bc5e5e5a694fcc0cec717be9836e78579e70,-13,business,12900.0,bmw,318,gaz,105455,1991,1796,blue,4,10
3892,3892,9204d36be7daa95ac6b3d18071fd4466330536d4,-13,private,13950.0,peugeot,3008,diesel,142000,2014,1600,white,5,14
3893,3893,7e5691ca75b42079c06b7efe8664f038d71a32d3,-11,business,18900.0,audi,a3,diesel,32093,2014,1598,other,5,77
3894,3894,13387cad88949ccbc49042c2b21943feecc02f25,-11,business,12800.0,renault,clio,diesel,73378,2015,1461,other,5,8
3895,3895,4d79b985f0d6b93da3446e87118c209016bd2ae7,-14,business,18250.0,fiat,tipo,diesel,10,2018,1300,white,5,26
3896,3896,4e09a43fb37c16b28a548544c18de6765e6ae3b1,-3,business,16999.0,bmw,520,diesel,178000,2009,2000,white,5,64
3897,3897,150f790d4f80cd30e093e220471aac0b7f900a48,0,business,10950.0,ford,fiesta,diesel,143195,2014,1499,other,5,70
3898,3898,4cdd178cc095c03dbea70f76a2be8ebf5af73bd6,-13,business,9950.0,mercedes-benz,e-220,diesel,322000,2003,2200,blue,5,52
3899,3899,0f476eefee677ea3d4e4955a5f7c25f57aef09a1,-6,business,2250.0,opel,corsa,gaz,189000,2001,1200,blue,5,7
3900,3900,50a68fa6e445e42b7cb664d221674a76ad464121,-11,business,10500.0,ford,ka-plus,gaz,3466,2018,1196,purple,5,24
3901,3901,4bd7eac934a6d8025445666a2e1885750661691c,-13,business,15750.0,renault,clio-sport-tourer,diesel,20000,2017,1461,red,5,10
3902,3902,beac7cc786f42173002dca6a52aaf060364d4ee6,-15,business,15900.0,bmw,116,diesel,122585,2015,1500,blue,5,32
3903,3903,d33224642a49939d7b46b3e1827c63b4ff2aa5b8,-11,business,18750.0,mini,cooper,diesel,58765,2014,1598,green,4,32
3904,3904,27740a84a4d4f0db0fff89c264a40b8a10dd51bb,0,business,26250.0,bmw,116,diesel,18220,2017,1496,white,5,12
3905,3905,e1df46f54db4f6e9156cfafdf8646187b0accc7f,-14,business,7000.0,mazda,mx-5,gaz,135230,1990,1598,yellow,2,45
3906,3906,48e1bf12b8a9e254bf13ef777475646a7ca852c3,-11,business,13990.0,fiat,500c,diesel,35444,2015,1248,white,4,221
3907,3907,5312a5f145b9448d8810caecb9eb328dfb64894a,-3,business,13350.0,citroen,c-zero,electric,7000,2015,1,white,4,70
3908,3908,1cf9d2d014aa7e9b7bffba0f467f4dac28c93463,-11,business,3750.0,ford,galaxy,diesel,255000,2001,1900,blue,7,51
3909,3909,0d78b9ce0a6e0dba2c504acf0e34ed8c97597689,-10,private,9850.0,volvo,s80,diesel,296000,2006,2400,beige,5,25
3910,3910,13eda17747c525935efdac4b6d541eb80f7b8f83,-11,business,11550.0,renault,clio,diesel,110753,2013,1461,other,5,78
3911,3911,feda95c81915ccb1275252d0bbaa4627e81fc6f7,-11,business,17800.0,peugeot,208,diesel,36796,2017,1560,other,5,77
3912,3912,cb1298bcdc2f6d2c8af63571170972de7cf93831,-13,business,7190.0,fiat,panda,gaz,23474,2015,1242,white,4,8
3913,3913,a29b5170a3b42c19757c746d928a973759d28c3b,-11,business,12990.0,opel,corsa,gaz,23087,2017,1300,white,5,15
3914,3914,68b025a8dc1e11a7f77eb5f3bcf79eb803c26eb7,-11,business,29990.0,bmw,07-Aug,diesel,121142,2014,1995,white,4,8
3915,3915,572d24ea7314647bad8e6d00b0f78f7457fc021b,-11,private,7900.0,renault,grand-espace,diesel,192000,2007,2000,green,7,15
3916,3916,90285a9347b46f345fc3b8aca569e7c0a20df9e5,-14,business,11850.0,citroen,ds3,diesel,114000,2013,1400,brown,5,108
3917,3917,8725e072e49f5046892636393b4e1802571111d1,-13,business,13450.0,peugeot,2008,diesel,64521,2014,1400,white,5,30
3918,3918,e454a731ecf2b1ec6df480a2dad696844d3db23b,-11,business,12500.0,fiat,500,gaz,20467,2017,1200,blue,4,9
3919,3919,5300e24f7ebc8e5fa3b86c337013dd5fd53ab639,-11,business,38990.0,vw,tiguan,diesel,6000,2018,1968,white,5,12
3920,3920,96c2a9cbf852ee1395eb5945f6cc409b3e6a9361,-3,business,18900.0,fiat,500x,diesel,3,2017,1600,white,5,25
3921,3921,cd3734eecdbe225a423c59f15357e468c16f148c,0,business,2500.0,mitsubishi,space-gear,diesel,240000,1996,2500,blue,8,33
3922,3922,59c9d02e68ffb4791c6635314a3e383a08e4153a,-11,business,21980.0,bmw,116,diesel,44252,2016,1598,other,5,28
3923,3923,5ead14fdf904a19d767da959a0e0446d0df21bf6,-17,business,46999.0,bmw,x4,diesel,44000,2015,1995,white,5,40
3924,3924,8b91f6fa6eb499271b27f1a9e596530a43435cb8,-10,business,26900.0,audi,a6-avant,diesel,169000,2012,2000,white,5,44
3925,3925,963e746aa080284ee9c63e7d256c0a71e25ed2fc,-13,business,16490.0,toyota,auris,diesel,72802,2016,1364,other,5,144
3926,3926,9638579ef3c4bf6726402a8f001c0e4107ad7f9c,-11,private,14500.0,peugeot,308,diesel,100000,2013,1600,white,5,11
3927,3927,c32ba0faedcda59292aced2596a1bc2417c4eb8d,-13,business,1990.0,toyota,avensis,gaz,245000,1997,1600,green,5,87
3928,3928,a0dfe542d4a1a8cf8e255d607a6d661f5a8e7d90,-10,business,24750.0,renault,megane-sport-tourer,diesel,36100,2017,1461,white,5,48
3929,3929,4befb667dc8a9a3c31e52e7ebb81284c4e1045e9,-11,business,999.0,mitsubishi,space-star,gaz,279000,2000,1300,white,5,33
3930,3930,6c181808ec6207a5a3bca56a164dbda0f420f798,-13,business,39250.0,land-rover,range-rover,diesel,136000,2010,2993,green,5,18
3931,3931,6a6f6df7fac64bbae23df88045831166f23351c1,-13,business,22800.0,renault,megane,diesel,23770,2017,1461,white,5,76
3932,3932,066ae2a15b9f04b5dedb11f323b9ec45aeb42c2f,-11,business,34100.0,bmw,520,diesel,61381,2015,1995,other,5,10
3933,3933,afe16b08cb7fbb4391a28f05492030807548002c,-10,business,3750.0,mercedes-benz,c-220,diesel,342000,1996,2200,blue,5,82
3934,3934,d89185c1d7478918668f8019f769dec46eb987d5,-10,business,30990.0,bmw,216-active-tourer,diesel,5,2018,1496,white,5,104
3935,3935,274538023f9b68c60b2098bc450089053985f3a5,-13,business,1400.0,vw,polo,gaz,188000,1997,999,white,5,24
3936,3936,f46056069cff5cd9c576e2c9d093710edbe34489,-11,business,15480.0,citroen,c4-cactus,diesel,30957,2016,1560,blue,5,35
3937,3937,8d83f2a7c22785697f880d365393cee5e384701e,-1,business,999.0,citroen,xantia,diesel,270000,1997,1900,green,5,34
3938,3938,95c98643192fe07f8001e50b9a59b16bc71749fb,-11,business,22900.0,ford,kuga,diesel,46000,2015,1997,white,5,62
3939,3939,e562d98cb90912dba5412ce79b194c63a551a99d,-10,business,14250.0,citroen,c4-cactus,diesel,103000,2014,1560,white,5,61
3940,3940,8e6925d429e0fa4f07afdffb542ea408649ccdf4,-13,business,21990.0,bmw,120,diesel,117203,2011,1995,white,4,10
3941,3941,d63e0b5a45e45b66fdb3ecfab1d050a689d6f7cd,-8,business,28900.0,mini,clubman,diesel,9701,2017,1995,green,5,17
3942,3942,cca98dcefa5523f85edeffbab7c2243bd9039576,-11,business,17950.0,bmw,216-gran-tourer,diesel,108000,2015,1500,red,7,7
3943,3943,838c172744dbb5d519a81fe380841497dfaf7729,-11,business,27300.0,mercedes-benz,cla-200,diesel,62172,2016,2143,other,5,8
3944,3944,f28f157870c9ca208278c8d82b6033780c0fe470,-10,business,22750.0,renault,captur,diesel,100,2018,1461,white,5,21
3945,3945,04d726412a7276934c910ec7b0efcf2214c83864,-15,private,5750.0,land-rover,range-rover,diesel,225000,1991,2500,brown,5,19
3946,3946,c7f989a431dc08f135152b4d6eba207067824a86,-11,business,18400.0,toyota,yaris,hibride-gaz,2121,2018,1497,red,5,9
3947,3947,da4d1941d77fec4ae72fa76052f645fda1d3543a,-13,business,45990.0,ford,mustang,gaz,13779,2016,2261,red,4,70
3948,3948,513172858fbf2dd15e8a74c9909d934b9a417ad1,-11,business,11590.0,renault,clio,gaz,22950,2015,898,white,5,29
3949,3949,c977ba7801463a6801dd6c8a753aa9be7707276b,-3,private,11750.0,mini,clubman,diesel,176779,2008,1560,brown,5,24
3950,3950,d4347e7192555657a06b955061a4d9c12d68d09f,-10,business,13900.0,peugeot,2008,diesel,135530,2013,1560,white,5,169
3951,3951,a2ee81c7e005ea57c1c6f2d1274158fb8e3d8182,-11,business,14900.0,nissan,pulsar,diesel,188000,2015,1500,white,5,42
3952,3952,a1fb46fb0685e992ba8f55331499125ccafa838a,-11,business,2500.0,renault,grand-scenic,gaz,290000,2001,1400,other,7,29
3953,3953,46aaaa7f0cc1978c1b7eddbdc2a701a5ab5f8b9f,-11,business,10650.0,renault,clio,diesel,94138,2013,1461,other,5,59
3954,3954,02813b0b7ee66ccad7600e03561abddabe472b9c,-15,business,21700.0,mercedes-benz,180,diesel,29732,2016,1600,blue,5,42
3955,3955,7a74f792d156a8a92da3af3377f8d0392b03796c,-11,business,15990.0,ds,ds3,diesel,18094,2016,1560,red,5,108
3956,3956,a1ed03961a30d256a0653c300d48748e9fe48574,-15,private,2000.0,toyota,yaris,gaz,120000,1999,1000,blue,5,77
3957,3957,04a57ff2fc58d225516033f111150b760627b4c4,-13,business,10500.0,renault,megane-sport-tourer,diesel,140697,2012,1461,blue,5,33
3958,3958,20c47103880ff8232981ead1984ef2258ec3982c,-1,business,10450.0,mercedes-benz,vito,diesel,214000,2006,2200,white,6,29
3959,3959,d9d04ac731a25c643584b83d4bdfd04a0c42b199,-1,business,10500.0,fiat,500,gaz,30000,2014,900,blue,4,61
3960,3960,aa1c3f8fc718f7252490e234af34a927b227f135,-13,business,4990.0,smart,fortwo,diesel,150000,2011,799,white,2,11
3961,3961,b23becef3b7a9a398008f3336347380466572dcb,-11,business,24900.0,volvo,v60,diesel,113409,2014,1969,other,5,9
3962,3962,2a0245610572fc1f39de181c063d7d013996f9d3,-13,business,6950.0,renault,modus,diesel,93000,2008,1500,blue,5,32
3963,3963,348ab615e4ecbe9dd9ae8a295e7f01dd598432ce,-11,business,17900.0,renault,captur,gaz,250,2018,898,red,5,58
3964,3964,47d8ced994dd065b871f6c7ed2159b7a667c3ef6,-11,business,7900.0,ford,fiesta,diesel,98890,2011,1560,white,5,209
3965,3965,f492d091507dd807a5823d733a8fc9f5d66151a5,-11,business,1100.0,fiat,seicento,gaz,136000,2000,1000,blue,5,8
3966,3966,f5c59928147f28df3326f5987ea6e737d40ca4cb,-11,business,27900.0,mercedes-benz,a-180,diesel,20000,2017,1461,blue,5,84
3967,3967,de45c67ce8ad7e8ce798154e026b141e31712cf9,0,business,29900.0,mercedes-benz,sprinter,diesel,103000,2016,2143,white,9,28
3968,3968,705b457b9d7834bf2963004113b7c5c631a943f0,-11,business,13500.0,renault,megane,diesel,92400,2014,1461,other,5,24
3969,3969,21fa7a6bce5231d7acd34ef6f5c30f715d61a663,-11,business,31700.0,bmw,520,diesel,97782,2015,1995,other,5,7
3970,3970,138f23d274d710065d35bd8ecaacf1c0a21ef6e4,-13,business,28950.0,bmw,730,diesel,177000,2009,2993,blue,5,22
3971,3971,45534a66acd57ff2f9f3ca99275d14ae7bf4e7e3,-13,business,16950.0,audi,a3-sportback,diesel,126476,2014,1600,blue,5,152
3972,3972,5059d95769b6a3e5623457890e028a13ac634d61,-11,business,17600.0,renault,laguna,diesel,42566,2015,1995,other,5,9
3973,3973,9352ddf348eaac48406203ea9eb14185ebbb5f17,-17,business,79500.0,porsche,macan,diesel,73700,2015,3000,white,5,24
3974,3974,d00c9e5b8e616d0b2c4687f1febc3ef8793b4a7d,-3,business,19290.0,citroen,c4-cactus,diesel,6090,2018,1560,blue,5,114
3975,3975,40b5afdb1eb93d7e0f96f87db1f32cbe5bf7ea75,-11,private,11500.0,mazda,3,diesel,92000,2010,1563,white,5,132
3976,3976,98f41fa3de5ba843451cbaa2bd11ec2e4c6f2653,-14,business,13900.0,mini,cooper,diesel,108500,2012,1598,red,4,27
3977,3977,2feaa0ff90a2846568185121b8d70eda2e04a0fb,-14,business,13250.0,bmw,318,diesel,160539,2008,2000,blue,5,60
3978,3978,f152e35272f25e143b46340b774242231a37e0f7,-11,business,19500.0,audi,a3,diesel,73309,2015,1598,other,5,7
3979,3979,0dfa7a9265e4dac0171455455fb13b1a9981032b,-11,business,16980.0,renault,captur,diesel,34000,2015,1461,red,5,80
3980,3980,75335ca507a3da1c34d6e3576e596d989b4eae30,-11,private,16500.0,mini,john-cooper-works,gaz,37000,2007,1600,beige,4,22
3981,3981,09ad57740f9533d7a5b4b54490128aa32f8b1262,-6,private,21000.0,bmw,520,diesel,204000,2010,2000,blue,5,9
3982,3982,7f42359d9de15e23bb62ae6f68d2e2d28360f508,-11,business,16980.0,citroen,c4-grand-picasso,diesel,137552,2015,1600,white,5,107
3983,3983,073df43c229f752b8f795f21439fe022741d4025,-15,business,23490.0,audi,a3-sportback,diesel,25110,2017,1598,other,5,53
3984,3984,c0242381cc021f85734a00ce3cd0a6e27df31c51,-1,business,1900.0,opel,astra,gaz,176107,1998,1400,white,5,54
3985,3985,70dcb67e2ef17ce81b170cabbfe2158a3d17e1f8,-15,business,14900.0,renault,captur,diesel,96443,2014,1500,beige,5,62
3986,3986,be51dc411dd18c076e9c11353643267a75b863f7,-13,business,13350.0,audi,a1,gaz,130500,2011,1400,white,5,23
3987,3987,1555b3eacf8ffb15c4f3242d50b8f40f8e5c6891,-11,business,20850.0,vw,golf-variant,diesel,64078,2016,1598,other,5,74
3988,3988,7c177569166aaa6f3e3f6325987028adc5bb8dae,-11,business,17100.0,vw,golf,diesel,67326,2013,1598,other,5,31
3989,3989,6d2d3ab51b3d548b55ee8ad03ec1f04da6657850,-11,private,15500.0,bmw,318,diesel,131775,2011,1995,blue,5,9
3990,3990,6579b4009029b4ccb5e095c5115c6bad2c27c9d5,-11,business,3900.0,renault,clio,gaz,45000,2005,1200,blue,5,21
3991,3991,dc80407d918db60fd4705795d758ae7fa5392cac,-3,business,14750.0,renault,megane-sport-tourer,diesel,54966,2014,1500,white,5,17
3992,3992,ecaf6e77418268f50685af10bee096170669e116,-15,private,78900.0,bmw,m4,gaz,38000,2014,2979,red,4,24
3993,3993,026cc3c932c5097b0d37e4276dc51f2865d07047,-1,business,22500.0,bmw,118,diesel,145000,2012,2000,white,5,119
3994,3994,0d7fb3a37ff84ec0f2ce9c60b66791cfb681ffda,-14,business,18900.0,mini,cooper,diesel,89940,2014,1496,white,4,131
3995,3995,255c29a01a7a4bb3db8f99cb5750d766b4e3dd92,-1,business,4750.0,seat,ibiza,gaz,165261,2004,1200,blue,5,33
3996,3996,d9d6c87eca24a52361ff0f823513facadd0bc83c,-3,business,3900.0,bmw,318,gaz,112000,1998,1895,red,5,10
3997,3997,5efae536d652a3878e4c15dd161a29b3c1846ffa,-11,business,11750.0,peugeot,208,gaz,10000,2017,1200,blue,5,68
3998,3998,a4c234a85cc652606cf697a522b7f6e3b003662f,-13,business,10999.0,renault,clio,diesel,129000,2013,1500,other,5,29
3999,3999,b73ee50d15477b3b02b1b919b39ec1ad2930e55c,-13,business,6950.0,peugeot,308,diesel,177000,2008,1600,blue,5,18
4000,4000,87308487b1092475bbcac13b9384580c5df11367,-13,business,5500.0,vw,golf,gaz,70000,2004,1400,blue,5,11
4001,4001,19eeb0b59ec54489cf475bfbe33628e06afc8d0f,-15,private,18900.0,mazda,cx-3,diesel,41000,2015,1499,white,5,11
4002,4002,30d689a458e6dd8e38dff8392324f7ebe1287265,-11,business,7850.0,smart,fortwo,gaz,45028,2011,999,other,2,38
4003,4003,c50d2608614ed1372ceb596df7b358108e3f7790,-15,business,4900.0,nissan,micra,gaz,165000,2007,1200,golden,5,9
4004,4004,c0f164cc12d3612da648bafba06619d9e5551046,-13,business,9690.0,opel,adam,gaz,52783,2013,1229,red,4,47
4005,4005,b5e834a3c1dd13c4b4c5b13dfafc0f7e38b4501c,-15,business,28500.0,alfa-romeo,gt,gaz,76567,1980,1600,red,4,166
4006,4006,37c335dbe2d48396829254535a9f7f99b22dbea0,-1,business,12900.0,renault,clio,diesel,45000,2014,1461,red,5,276
4007,4007,bfdd37ea519c943211bda99af936eac332665b8b,-5,business,8000.0,bmw,z3,gaz,189000,1997,1900,green,2,11
4008,4008,5b06f6f69474f2bc7b1c70b4dba9938c947bb507,-15,private,14000.0,mini,countryman,diesel,82000,2012,1600,red,5,125
4009,4009,59436ec4af92c40cd1eaf79e46f019775f14523f,-3,business,24999.0,land-rover,defender,diesel,180000,2000,2500,white,7,30
4010,4010,664efc56ab344e2dad4525dfa0640cd23828597d,-11,private,9000.0,renault,megane-sport-tourer,diesel,140000,2011,1500,beige,5,25
4011,4011,4d9b31bad2f6d89073353f19a1d0a49cbb2b87b6,-11,business,3250.0,renault,megane,gaz,132000,2003,1400,blue,5,24
