,Unnamed: 0,ID,region_id,private,price,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
11789,11789,22a26dc1e4a02190f61d704e267f36006e3e8a82,15,business,14400.0,renault,captur,diesel,11.486139913710904,2014,1500,golden,5,37
11790,11790,c75ed5990464914057907241364d10f252e72351,13,business,5900.0,mercedes-benz,e-270,diesel,13.197470849891134,1999,2700,blue,5,174
11791,11791,8bec1f1b5e0143f8076834afdaeb4c6d92bc3018,13,business,8950.0,chevrolet,aveo,diesel,11.396391648714276,2013,1248,white,5,204
11792,11792,46ed85ccb3ecf9aa1644eccf0076037d3b788a1d,10,business,12500.0,fiat,500,diesel,10.819778284410283,2015,1300,white,5,46
11793,11793,b3138b33ad73c4c3adc4108d335dbb1d692538c3,1,private,21000.0,mazda,cx-3,diesel,10.325481962595504,2016,1500,white,5,9
11794,11794,efa3851ac4e44b0cbd4c7e7ef0bb780f95380b23,11,business,2000.0,vw,lupo,gaz,11.982929094215963,2002,1000,yellow,5,14
11795,11795,cd7bfad1963ff4b6f2d4a7cf91b8dab5be184eba,0,business,10900.0,volvo,c30,diesel,11.805595078933049,2010,1600,red,4,128
11796,11796,7da00bf650dee5d0468f65321ab7a265ad5b8332,1,business,6900.0,bmw,330,diesel,12.733460357595142,2000,3000,blue,5,42
11797,11797,bab9ce335f1d5026c8a5cd407efb6260b528eef5,10,business,17900.0,audi,a3-sportback,diesel,11.537598565175113,2013,1598,white,5,20
11798,11798,e0527068f90ab76a41f025d140251b0ad44ec392,11,business,32450.0,bmw,x1,diesel,9.740968623038354,2016,1496,white,5,7
11799,11799,32de31015dd06921d574ac528863bc002e12d9a2,3,business,14250.0,vw,passat-variant,diesel,11.878262781987614,2014,1600,blue,5,34
11800,11800,7d471ce92f95f072f71958f7efd6fefa202e3963,11,business,9950.0,seat,ibiza,gaz,9.676461473957694,2016,999,other,5,18
11801,11801,326ab8e6521aed90752799a48a371acb2def5103,1,business,12100.0,fiat,500,gaz,9.802561633946167,2017,1242,blue,4,216
11802,11802,f6f78cfd4d9a5e9f2c795eca56c473c0dc6274b5,11,business,5900.0,vw,polo,gaz,10.05702375789833,2006,1198,blue,5,11
11803,11803,d883c702be9343b40943447764a9c8bbf6f63a7f,11,business,12250.0,renault,megane-sport-tourer,diesel,11.680480193521095,2014,1500,white,5,10
11804,11804,35bada4f6b935cd05cf6d755be9cb331626a56f6,15,business,35400.0,bmw,420,diesel,11.391401691469984,2014,2000,white,4,27
11805,11805,3d339cc734a1c921891148506487e5c2c4afbe4d,8,private,20500.0,audi,a5,diesel,12.133501952695338,2009,1968,white,4,165
11806,11806,4b05b267384f69feebfee367e97a21cd029a94d7,11,business,24990.0,renault,megane-sport-tourer,diesel,7.67368812926773,2016,1598,blue,5,70
11807,11807,d55f421e45647145071365615e0b5e4cedf3ce14,16,business,36500.0,bmw,420,diesel,11.082142548877775,2015,1995,white,5,28
11808,11808,d639475820ec4c5c324c93190e9a86d3469925e6,1,business,5250.0,fiat,panda,gaz,10.46310334047155,2010,1200,white,5,69
11809,11809,c38fc49525adfde0dd016606894018dd8eb93061,11,business,3800.0,suzuki,jimny,gaz,12.180754837545884,2000,1300,green,4,31
11810,11810,f3e5f960612bb744bdcb32dc5983d7a8a44a064e,13,business,14900.0,audi,a1,diesel,11.635143097694478,2011,1600,white,4,94
11811,11811,a9250aa28ddb1c032fe59cfeff07fd9500cb6a11,18,business,19500.0,citroen,c4-aircross,diesel,11.416722887097167,2014,1600,white,5,20
11812,11812,078643532bc75d84342a87b4b0c575b63ba16895,10,business,27650.0,nissan,qashqai,diesel,8.599141774063405,2017,1461,white,5,7
11813,11813,2939054bb62594ea7d77c7bb061a16ab8257e6ec,13,business,17990.0,ford,focus,diesel,11.451050061252142,2015,1500,white,5,68
11814,11814,aded7b9fea7953cff9876df33239e4f8177ebefd,13,business,31990.0,mercedes-benz,cla-220,diesel,12.043553716032399,2015,2200,white,5,51
11815,11815,08cf1cd0d6694f2f47fa0a27f84255c2cc1e8662,11,business,13480.0,fiat,500,gaz,9.060447282401565,2017,1242,white,4,11
11816,11816,46655423cfe26a8dca1ff8e220607541a5f85f96,3,business,29990.0,mercedes-benz,c-220,diesel,11.938193200374572,2015,2143,other,5,41
11817,11817,1f361b893ce39fa764bc0843d7518ca92a2b40a3,11,private,7500.0,nissan,micra,gaz,11.16336798880036,2014,1200,blue,5,21
11818,11818,dbd39aaea41e29664df5d6641ccfccff477bbab4,10,business,2890.0,citroen,c3,diesel,12.611537753638338,2002,1400,blue,5,9
11819,11819,7a14d6072ff75115719604358f9aeea1cd760692,11,business,37980.0,mercedes-benz,c-220,diesel,9.470085825734941,2017,2143,blue,5,48
11820,11820,e801790744b82b6725fe0411028fac805f330381,13,business,11900.0,nissan,patrol,diesel,12.429216196844383,1998,2800,green,5,13
11821,11821,a18a5316e2447a6f3782cfecdd99e24bbe2b8dfb,11,business,16990.0,ford,fiesta,gaz,2.70805020110221,2018,1000,white,5,38
11822,11822,4c90bbb314d86fb8401b32807ae9292b66a82b12,0,business,14400.0,peugeot,208,diesel,11.343227889361645,2016,1560,other,5,22
11823,11823,8c5adac557fd763278ba8f450277df6b79a88c13,13,business,20900.0,renault,kadjar,diesel,10.819778284410283,2017,1461,white,5,16
11824,11824,fa665f779babe12c433cd84f47b2305fab4e2a09,13,business,15500.0,renault,clio-sport-tourer,diesel,9.903487552536127,2017,1500,red,5,217
11825,11825,4a5f784e0fcaa742095ffe1344e1f7f5a5101d2d,11,private,10900.0,renault,megane-sport-tourer,diesel,11.127262984158243,2011,1500,golden,5,11
11826,11826,8d575f2191a1d48c63cca4f0589929f072619cb4,11,private,1900.0,seat,ibiza,gaz,12.553202176625375,2004,1200,yellow,5,53
11827,11827,7a0ca9c947bfd53a7af97d414db547bfe5791e66,11,business,12980.0,peugeot,208,gaz,9.951801412814678,2016,1200,white,5,14
11828,11828,a4b3cb4a7df7e1a099d4b8ed22cc859c93256509,13,business,17250.0,bmw,116,diesel,12.154779351142624,2013,1600,white,5,211
11829,11829,92523e2351e56063d2c4ff5269452e8f137822dd,11,business,20900.0,peugeot,308,diesel,10.739933890404625,2017,1600,white,5,55
11830,11830,ff2a132ec6ac31b3b2eb291510759d9dd314e6fc,13,business,18500.0,mini,paceman,diesel,11.418614785498987,2013,1598,red,4,10
11831,11831,be53bb5da1c790252a92c6ad49efd7891a8e9e1f,11,business,15990.0,vw,golf,diesel,10.51867319162636,2013,1598,blue,5,13
11832,11832,b80867ac21c71fe7efb7e5c620e9d390594a04d0,1,business,3999.0,vw,golf,diesel,12.425208175446844,1998,1900,green,5,13
11833,11833,9c7b0d662b28a411b7fbc31258dfd73fb62d1ade,0,business,2990.0,smart,fortwo,gaz,11.59910316121128,2002,600,green,2,19
11834,11834,82e0cc6eb26dbde5435fe9c75b709d3fa58c42d3,11,business,5750.0,opel,corsa,diesel,11.835008964139341,2007,1300,white,5,20
11835,11835,038a4b8b0e51d8b28cc0715b57be0a964fbbf7fd,11,business,14500.0,renault,megane-sport-tourer,diesel,11.815530632079865,2013,1500,blue,5,13
11836,11836,342e56e7de861ef8ad9d3a45ef8d3ade70fd0572,17,business,29750.0,lexus,ct,hibride-gaz,9.769956159911606,2017,1800,blue,5,39
11837,11837,e43201d5602f458e010114c9fdd41c823788179e,13,business,3250.0,smart,fortwo,diesel,12.100712129872347,2003,799,blue,2,42
11838,11838,462835ecd7bff273c95e46f5e0683b353be8d0e6,11,business,16250.0,citroen,c3,diesel,8.35936910622267,2018,1560,white,5,28
11839,11839,785a84fed1ae79acc52a6d712ebf858df76a648e,11,business,21600.0,renault,megane,diesel,11.121363262031055,2017,1461,other,5,14
11840,11840,de6922308b6c3657e30613bbd6190475eface7f2,8,business,29000.0,mercedes-benz,gla-180,diesel,11.26446410567173,2016,1500,white,5,26
11841,11841,2ca0a180ec73294ec15c37c8eecb5de64ff4e58a,15,business,15990.0,renault,clio-sport-tourer,gaz,9.798127036878302,2017,900,red,5,156
11842,11842,5c11dbb855cfb48b29f35415fa44e751c8275f26,11,business,13800.0,vw,polo,diesel,11.050318413474711,2015,1422,other,5,15
11843,11843,154f8c45c33d1226435bc7620466dae5da04f8f0,11,private,7500.0,seat,leon,diesel,12.18229211686477,2008,1896,red,5,54
11844,11844,dca1169f3cb71559abc3c7ae0bc4f890e11775b7,8,business,16950.0,bmw,116,diesel,12.037653993905211,2013,1600,blue,5,60
11845,11845,0494031891770c25a1c2316182775cb81e485fb4,13,business,7500.0,renault,clio,gaz,11.652687407345388,2010,1200,blue,5,13
11846,11846,c3a6633927ae0260b212057a07b69703f662be19,11,business,23500.0,bmw,216-active-tourer,diesel,10.341742483467284,2016,1496,other,5,15
11847,11847,78c87d0ce1b0452fd7538bf386aecc17992b03bc,11,business,15300.0,renault,megane,diesel,11.57133587251665,2015,1461,other,5,14
11848,11848,1535f274e5859a815ff4c27c00cb52f089feaba2,3,business,10990.0,citroen,ds3,diesel,11.821475773226307,2010,1600,red,5,40
11849,11849,85e2ce7e55739427b59d4e90581536d5aa3dcb60,11,business,31900.0,bmw,525,diesel,11.569891638110896,2014,1995,other,5,17
11850,11850,b11a55aa39d8177cdebe42884ee77f937f71b8ba,0,business,35900.0,mercedes-benz,c-250,diesel,11.669929213779893,2015,2143,white,5,45
11851,11851,d8ce1d56edcd3b32c1c54574a88c1824d01b976b,13,business,12900.0,volvo,v40,diesel,11.933975166638037,2013,1560,blue,5,64
11852,11852,1b7fbff3f8b5b1c8c28457cfa4cba80a5c0a045a,0,business,3490.0,mercedes-benz,a-160,gaz,12.15236063894147,1999,1600,blue,5,62
11853,11853,ae646b9799f4c1cbb1f50ad86ed69a5c6f9f4404,11,business,28700.0,bmw,318,diesel,10.505177122607238,2015,1995,other,5,15
11854,11854,6cfc2de4ddbd622efacd89402c6d4855eb46d03f,11,business,3495.0,mercedes-benz,e-290,diesel,12.751299696013497,1998,2900,blue,5,8
11855,11855,51be6481ebf5b26f86c2aaf3c3113e605f914f7b,3,business,10500.0,citroen,c5-tourer,diesel,12.273731294003989,2011,1560,other,5,75
11856,11856,5116e48e2f5cf4657cc603b9f6de55803c21745a,13,business,15890.0,citroen,ds3,diesel,10.519591688597762,2016,1560,purple,5,78
11857,11857,c3694d34a5ba31dd8146e6191625c048bf562afc,0,business,19800.0,renault,megane,diesel,11.374352815106288,2017,1461,other,5,84
11858,11858,34d4d0e2257ae4a5365627b78dbfd1bc2a614ab7,13,business,27500.0,volvo,v40,diesel,7.313220387090301,2018,1969,white,5,41
11859,11859,c0fbfe4642c2c6cb1c181a18e08e6658e833ad45,13,business,17450.0,audi,a1-sportback,diesel,11.472103470449973,2015,1600,white,5,61
11860,11860,f889ae9bafb9f1ad78a64948288be260fa1acbd7,11,business,2990.0,peugeot,307-sw,gaz,11.759785542901755,2003,1600,blue,5,22
11861,11861,2db2be45121abdf18d9d0496135cc00d732a50ad,13,business,13750.0,mini,countryman,diesel,12.072541252905651,2011,1600,brown,4,7
11862,11862,2bd31bc71842985970bb59ef4df9d1f0f936afa0,13,business,9750.0,mercedes-benz,slk-200,gaz,11.480784431637813,2001,2000,blue,2,51
11863,11863,9777ea315dcde815e66d5cfb7981961cd71d8372,15,business,15490.0,citroen,c3,diesel,9.912942711306883,2017,1560,white,5,34
11864,11864,56387fe141fcc09250727fb27cc9d4c1d4e0308d,1,business,10470.0,peugeot,208,diesel,11.732647168435138,2013,1398,white,5,133
11865,11865,b65c2f778506d878f8e5ac24db25e603640a9ac4,15,business,31490.0,vw,sharan,diesel,10.685766776548883,2016,1968,other,7,95
11866,11866,01adf3fb4f6c7e514dcf65de903d8b3c7d3d94b8,11,business,9990.0,alfa-romeo,mito,diesel,11.170435156023453,2010,1600,red,5,32
11867,11867,858594aa68dfb76b87c63324e617b1c4cd52b542,13,business,8990.0,skoda,fabia,diesel,10.887436932884098,2011,1598,blue,5,48
11868,11868,0ac6c9f39dd9b4db6c1c190b8e81dd5121cab383,11,business,24490.0,renault,espace,diesel,11.056288107779814,2015,1598,brown,5,84
11869,11869,570df33147f324350064bdef200b34b7851644a4,1,business,11500.0,mazda,6,diesel,12.031719258385396,2009,2000,blue,5,48
11870,11870,90617ef6ff8a7c09b538fc476fb75252ac2ec139,11,business,27100.0,peugeot,3008,diesel,9.60965326059915,2017,1560,other,5,11
11871,11871,8c7b0c2d48bfeca8bc84fdfb526e9c995f7b1821,11,business,19900.0,seat,leon,diesel,9.371693622333941,2017,1598,white,5,16
11872,11872,4e1b5b8014d55e3e26b44365cd0034aac1b594a1,11,private,4950.0,ford,mondeo,diesel,12.269047444691562,2005,1998,other,5,7
11873,11873,d51849b6dfbc1153acba126447816622cdef10ac,15,business,31400.0,mercedes-benz,cla-180,diesel,8.959054514715692,2017,1500,white,5,11
11874,11874,3cb4aab2dc8cdf9716e812345c4c94f11d5ad55f,3,business,3200.0,mazda,2,gaz,11.982929094215963,2003,1250,blue,5,96
11875,11875,b5b9aee3641788f384ce3e0039e62dae31b4ace7,11,business,14450.0,kia,ceed-sw,diesel,11.97161533431569,2013,1547,white,5,120
11876,11876,4302fb0abff61c7058a79d12dfc1ade44ed9ef60,3,business,13500.0,peugeot,208,diesel,11.082142548877775,2015,1560,white,5,56
11877,11877,c88206ab39a15f9a31cbde10752f8366df26d269,1,business,14500.0,ds,ds4,diesel,11.976659481202368,2012,1600,white,5,53
11878,11878,c49a2bdad019bc8a4fe642477ec1e838907dda49,11,business,16500.0,opel,astra,diesel,11.589330796172634,2016,1598,other,5,14
11879,11879,87423908b924f76dbb168d511efe3ccc5caa172a,11,business,17200.0,peugeot,308-sw,diesel,11.191328047644193,2015,1560,other,5,15
11880,11880,c485d3791c989e509667dd05f14bfc037a1eb856,0,business,14350.0,peugeot,508-sw,diesel,12.0015054797889,2012,1560,white,5,181
11881,11881,7d1a0131903c4b9cfe2b26b792e8370ced3236a0,18,business,43900.0,bmw,318,diesel,9.3101857069459,2018,1995,white,5,54
11882,11882,23a1e40319b8555c4d677c79033619dcbbb0a234,11,business,17750.0,citroen,c4-grand-picasso,diesel,11.759785542901755,2014,1600,white,7,10
11883,11883,a6c9d984e53bcb14ff3d217e2cb584e7089aad8c,0,business,10150.0,peugeot,208,diesel,11.72067919820815,2014,1398,other,5,48
11884,11884,c8d92a1f6fafa795fbbfc72f6bc255970cd6ee2e,11,business,15250.0,vw,golf-variant,diesel,11.406364228735884,2014,1598,other,5,7
11885,11885,dba2248626a52c46c0b9e374a742ecaacf2a5d46,11,business,990.0,opel,corsa,gaz,12.213544660368875,1997,1000,blue,5,28
11886,11886,098cfb78f9b97a4ba059b55203a1e84a556ec534,11,private,13250.0,audi,a1,diesel,11.37366339763672,2011,1600,white,4,67
11887,11887,0c6254203ddefd54fa7373eaad266f21a21c1ffb,11,business,20450.0,nissan,qashqai,diesel,9.936438652675815,2016,1461,white,5,50
11888,11888,62ae395d3d3df49448ec013b26a17fb5de757d36,3,business,23999.0,bmw,520,diesel,12.206067645517674,2013,2000,blue,5,108
11889,11889,c18b9ad44576b67514fe627fdde5f672a88ababd,13,business,10750.0,audi,a6-avant,diesel,12.283033686666302,2006,1998,blue,5,18
11890,11890,522f9da563662b9b6b5633192290ef6f47485881,0,business,17700.0,opel,insignia,diesel,11.460547371874949,2015,1956,other,5,27
11891,11891,6dbedfe5521eea51e33f21f85cc6e947c4c126a4,11,business,3250.0,peugeot,106,gaz,12.173807684942899,1996,1294,white,5,48
11892,11892,e2e2def0f8269f9f95f91da9eb0c5fbf60423ee2,3,private,13300.0,renault,clio-sport-tourer,gaz,7.01571242048723,2017,1000,white,5,83
11893,11893,17797d458c39dceda87b21f06de0ce060471fc0f,11,business,6750.0,seat,leon,gaz,11.918390573078392,2008,1400,blue,5,8
11894,11894,32db13f31cadf624f8bb3a7e1eb83d3e5b6e6615,11,business,11490.0,fiat,500,gaz,9.788918097792992,2016,1242,white,4,17
11895,11895,ef38e52a6fee89d1c55791fec842700dcd239b05,0,business,17800.0,vw,amarok,diesel,11.691857952016171,2015,1968,other,3,21
11896,11896,953f59feadebad084bd95379d091707d7b2d99e6,13,business,19200.0,vw,golf-variant,diesel,11.695180352875195,2014,1968,other,5,21
11897,11897,64ed49ed45933cd034ec27ce143ee946163c646d,1,business,5500.0,smart,fortwo,diesel,11.918390573078392,2007,800,white,5,9
11898,11898,e62e13fc776a78c65492ceab69a99e976296cc82,13,business,4950.0,peugeot,106,gaz,11.759785542901755,1997,1600,white,5,23
11899,11899,3c5bce48d827640b2220ef03870dd99cd2582164,13,business,14300.0,renault,clio,diesel,10.126631103850338,2015,1461,white,5,76
11900,11900,c7064d7ecdfce6f9fab7fb7d88e25b634703ad6c,11,business,14350.0,audi,a4,diesel,11.982929094215963,2008,2000,blue,5,34
11901,11901,f2f16091eb22b93d02e7bf20cb0de6741a79ad7b,11,business,11550.0,renault,clio,diesel,11.095453562937447,2013,1461,other,5,18
11902,11902,d85ed14aaec8c4afbbe4e5313e4ba39c8eec868c,15,business,2900.0,vw,polo,diesel,12.676076274775909,2001,1400,blue,5,13
11903,11903,dade6bc85daa72f016f47a9ec4a6ee3ca4d65a12,10,business,21900.0,mini,cooper,diesel,9.680344001221918,2016,1496,white,5,21
11904,11904,7a7d40c6a96986863ecb18c797bb38af1aefc305,14,business,15990.0,mini,cooper,diesel,10.915088464214607,2014,1500,blue,4,29
11905,11905,3124058831593fc5228483aa17e5944563f004f5,3,business,18900.0,volvo,v40-cross-country,diesel,11.289781913656018,2014,1600,red,5,14
11906,11906,372c0decb511a3594ddd935c8a9e62ccc0c12f0d,13,business,17999.0,nissan,qashqai,diesel,11.904967552746252,2014,1500,white,5,105
11907,11907,47985d836e64a748bc90ac4c72fcd7c05739ed82,14,business,26750.0,bmw,116,diesel,9.799792316197363,2017,1496,white,5,42
11908,11908,d99ded7440d6e68043c7c3ef1a8ddcda11563d49,11,business,11999.0,renault,megane-sport-tourer,diesel,11.669929213779893,2012,1500,white,5,37
11909,11909,9f5b71b81b8707b34640af314fd27b130530ae75,13,business,11950.0,renault,megane-coupe,diesel,11.842164461815134,2011,1461,white,5,51
11910,11910,6b5b22f29fd70ea03246207a2ce6318ddd2e7cda,1,business,16500.0,mercedes-benz,b-160,diesel,11.957611286231675,2014,1500,white,5,210
11911,11911,ed791104f8dbfa1a7edc17feca0892eb226fae1c,11,business,9980.0,audi,a4-avant,diesel,12.119228527279294,2005,1968,other,5,11
11912,11912,0971d7e5ae756e18c5862a4b5f7810eae1274526,11,private,12000.0,audi,a1,diesel,11.626254150277232,2010,1598,white,4,27
11913,11913,f886fd1df749b2af3530f53d6d9b8d06d3c321bb,11,private,14500.0,mini,cooper,gaz,11.002099841204238,1996,1300,blue,5,26
11914,11914,df3b7ab35cbcbe144ad2d9b1292e9343634b1b58,1,business,750.0,vw,polo,gaz,12.220961258023925,1996,999,blue,5,11
11915,11915,b8a9ab8cb86f7ff02116d85af72465708442e7a7,10,business,11500.0,vw,polo,diesel,11.834392832340136,2013,1200,blue,5,40
11916,11916,e075341fa252fe53b3d67046f32416b8ba097513,13,business,22950.0,mercedes-benz,cls-320,diesel,11.976659481202368,2006,2995,blue,4,23
11917,11917,9578cf8930168bc12202b9efcf556d7903231bf2,11,business,11950.0,hyundai,i20,gaz,10.00654040759221,2016,1200,red,5,48
11918,11918,f7cbe9a2d05036939974ecf348216a5bdf9ecbdf,11,business,57500.0,jaguar,xe,gaz,9.472704636443673,2016,3000,red,5,64
11919,11919,172ef45bb06ef36a738965303cb71b4c869bb00f,11,business,15900.0,opel,insignia-sports-tourer,diesel,11.502875129116727,2012,2000,brown,5,238
11920,11920,169fc01a670f6e25435fbe3c66efb7df4dd779b8,11,private,11999.0,mini,one,diesel,11.396391648714276,2013,1600,brown,4,90
11921,11921,d8ebab8ed6f1e8468c852d3d1f38485d34522d89,11,business,22000.0,jaguar,xj8,gaz,10.933106969717286,1999,3248,green,5,102
11922,11922,339a03321565d27c903bfbbc690f7977561b5973,3,business,4900.0,jeep,grand-cherokee,diesel,12.26434155365415,2000,3100,golden,5,21
11923,11923,787dcf5b67997baae74f8391b9ac3f7c0a465add,11,business,14300.0,renault,megane,diesel,10.925776596632632,2013,1461,other,5,35
11924,11924,2c16646c94412fc35e85fc983ea0489849c8af35,11,private,5500.0,mitsubishi,l200,diesel,12.193493863323313,1998,2500,blue,5,9
11925,11925,eff4493013e214612297ea05174e310c6b747adb,17,business,10500.0,toyota,aygo,gaz,9.056139690898883,2017,998,white,4,15
11926,11926,71810e4ccddd3f0def53dc6f0441d92de8b50907,11,business,12900.0,smart,forfour,gaz,9.798127036878302,2017,999,white,4,159
11927,11927,cf8e5c7fd9197ca9a008918ef869bc6fa7b65f45,3,business,23900.0,mini,one,diesel,8.932212512329214,2017,1496,red,5,11
11928,11928,933e0636b314312e1f592f46c45c1c05ec08c195,5,business,23200.0,renault,captur,diesel,2.302585092994046,2018,1500,beige,5,154
11929,11929,59ebc434c2754b4d77040d87009b9093c6587e8b,1,business,39750.0,bmw,318,diesel,0.0,2017,1995,white,5,61
11930,11930,2aa84535f2ab57d93633801c76f287a56ecd2896,11,business,19900.0,renault,megane-sport-tourer,diesel,9.898475010712584,2017,1461,blue,5,53
11931,11931,e7f17d2d4c6a362a21aea4a50bfacdbe012ed5a2,11,business,6990.0,mercedes-benz,a-150,gaz,11.744037185933616,2008,1500,blue,5,16
11932,11932,7ccba1204508f09823debe98ea104288b14fc719,11,business,14800.0,mini,cooper,diesel,11.082142548877775,2009,1600,green,4,100
11933,11933,f0e4d0352ac89afb660101fa101a0b3b6a60ad46,13,business,8990.0,renault,clio-sport-tourer,gaz,11.285510303305097,2014,899,red,5,22
11934,11934,efda1128e833ce311722aa0214bc753a6b7077ea,13,business,21700.0,audi,a4-avant,diesel,11.911701584927597,2013,2000,white,5,46
11935,11935,1f78e63ed1a91953148c826da63d9d8ab17b439c,16,business,9500.0,honda,jazz,gaz,11.488120346051257,2010,1200,red,5,9
11936,11936,c2f92b0d64734931be0e20d7b9c02e560bef3772,11,business,44500.0,jaguar,xf,diesel,9.638284261844774,2016,2000,green,5,27
11937,11937,b1d4657989164f353b6a2fd6c4d401c2eccc0e62,13,business,8000.0,renault,megane,diesel,11.686878772093667,2009,1500,white,5,42
11938,11938,e28aebe57b715761d3531ee205ded3b66cdcaeba,0,business,22900.0,volvo,v40,diesel,10.752847570927493,2017,1969,other,5,37
11939,11939,b9b40b7027101a5667d96db4b8fa4b43673a2429,1,business,15300.0,fiat,tipo-station-wagon,gaz,2.0794415416798357,2018,1400,white,5,8
11940,11940,d5e246e99c6fee71495b3b84bf0e9f0d8c4c9eb7,11,business,18900.0,nissan,qashqai,diesel,11.450901113989836,2014,1500,other,5,19
11941,11941,208c340e2acde04c7ae4ab23d41ce54bf5df3534,15,business,11990.0,renault,megane,diesel,11.695247021764184,2015,1461,white,5,59
11942,11942,c3c62abdab00880a36ee7cca463b93288a508407,10,business,15990.0,renault,megane,diesel,11.475576598817739,2014,1461,white,5,14
11943,11943,c31110236972b6e7c36dcd45c1cd5d7d7fb81c4a,0,business,14500.0,peugeot,208,diesel,10.431111294577999,2016,1560,white,5,13
11944,11944,df5b0ed4a94dc6ac4f9bc67281af5a987bd48141,13,business,11250.0,citroen,c4,diesel,11.608235644774552,2014,1560,white,5,12
11945,11945,25f1d8f1918942bcb365ed7e666102b02758a576,15,business,26690.0,nissan,qashqai,diesel,8.933927891782632,2017,1461,other,5,46
11946,11946,956caaf26c2243de1b83201d877bde5ee5371a5f,18,business,12650.0,mercedes-benz,clk-240,gaz,12.206072645530174,2007,2600,blue,4,79
11947,11947,8464764e3ae4f66fef37ecdf5c49c21b5ba94188,11,business,14300.0,renault,megane,diesel,11.70003553849598,2014,1461,other,5,27
11948,11948,8806b7f42c8bdfb44eb382a9bcf555977af5112c,1,business,13990.0,peugeot,308-sw,diesel,12.037062102795892,2015,1560,white,5,54
11949,11949,873a7551d39b22f5e2420ed0ed3ac2b5170f6d5b,11,business,9590.0,fiat,500c,gaz,11.451050061252142,2013,1200,white,4,28
11950,11950,e85299af8f9fa545354cd5cbe6da745a45e56321,13,private,14500.0,citroen,c4-cactus,diesel,11.643953727376633,2014,1600,white,5,41
11951,11951,b69021aa467f6eced5381b023f1f57d140c9beff,13,business,3750.0,toyota,aygo,gaz,11.982929094215963,2005,1000,blue,4,39
11952,11952,9b42f1e5c0edc93fc277dff52a21f4484f651a92,13,private,7350.0,mercedes-benz,a-150,gaz,10.571316925111784,2006,1498,blue,5,19
11953,11953,99b68a842637634cf8f833338280983809b69190,14,business,1.0,vw,sharan,diesel,12.57993700136845,2002,1900,blue,7,113
11954,11954,de895f96fa13b3db60641afde48d17bb469e7f4c,15,business,16900.0,peugeot,3008,diesel,11.719939634354555,2015,1560,white,5,83
11955,11955,0db79c782f69e8b48c70d9dbcf2efe811eacbd35,11,business,12200.0,fiat,500,gaz,9.26407069439715,2018,1200,red,4,178
11956,11956,c890269341fa585dadf75f4fa714e85e5932bd6f,13,business,6750.0,mercedes-benz,clk-320,gaz,12.206072645530174,1999,3199,blue,4,21
11957,11957,ca38d95a3ce795ebb84587fbe131827b88f2c1ae,11,business,26500.0,audi,a8,gaz,11.608235644774552,2008,4163,blue,5,97
11958,11958,e262a64bcaf3ff81678abaf56ded3af9cc645585,15,business,16990.0,peugeot,308-sw,diesel,10.770756093324689,2017,1560,white,5,153
11959,11959,5c37d43496117edd4bac0821d587b18a7b0a7b91,1,business,11750.0,renault,clio-sport-tourer,gaz,11.374352815106288,2014,898,white,5,10
11960,11960,b70c39590952558371980664f4be6d9e7cc8ecfe,15,business,26690.0,nissan,qashqai,diesel,8.642238680390461,2017,1461,white,5,21
11961,11961,2525c4a7af66c3a724c24171beadc2dba6a15ec9,16,business,27500.0,renault,espace,diesel,10.869577463162766,2015,1598,brown,5,62
11962,11962,89611314ea0437332038f3a0ccd311ff85ec3775,11,business,11050.0,renault,clio,diesel,11.593380395360613,2015,1461,other,5,17
11963,11963,fd50f5ac394727f236e2b05d9aecdd0d9ffda748,11,business,9500.0,mercedes-benz,e-220,diesel,12.560244459250788,2003,2200,blue,5,8
11964,11964,cf79d5d4e600568e37212543de5c370a09e217c0,10,business,30990.0,volvo,v40-cross-country,diesel,3.871201010907891,2018,1969,white,5,96
11965,11965,217d16f936b2d9a07806e89bfe1d835585cc4896,11,business,26990.0,renault,kadjar,diesel,7.600902459542082,2018,1500,white,5,56
11966,11966,404fad17a0b79dee8aeca69855241891ad751190,11,business,36600.0,mercedes-benz,c-200,diesel,9.342595951096653,2017,1598,other,5,54
11967,11967,8e6a11fb9602af910b238901457a4cd05b0c8d1c,11,business,27100.0,audi,a4,diesel,11.181779021104363,2014,1968,other,5,43
11968,11968,5dfb065e8637774ca54cd7b2f2d06e89776fa518,11,business,17400.0,renault,scenic,diesel,10.978353447474237,2014,1461,other,5,66
11969,11969,9fed0f78ea41fce41722032c80d18c2a5286c826,8,business,18950.0,peugeot,508-rxh,hibride-diesel,11.934828067536737,2012,1997,other,5,14
11970,11970,1dded6061bbf0c4bf45b533562d03d02727f86ae,14,business,11950.0,nissan,navara,diesel,12.349371802838725,2007,2500,white,5,36
11971,11971,69803741423f442587f31a3b0d41ffd1538103e2,11,private,8750.0,smart,forfour,gaz,9.296518068217235,2015,999,orange,4,12
11972,11972,0e243d93a0a7080efdcac639ca6fec538630ed6c,11,business,10000.0,fiat,500c,gaz,10.545341438708522,2013,1242,white,4,8
11973,11973,8f7cd017aad0da40f0a60a5734daa0401815fe34,3,business,13900.0,peugeot,208,diesel,11.253506857791306,2012,1560,white,5,94
11974,11974,79e6ac8e0419de036e520d5a7eaa56533ab2cbad,11,business,20900.0,vw,passat-variant,diesel,11.48639666762396,2015,1598,other,5,19
